frequency_hz,amplitude
9.803000000000000682e+02,4.463094038585964200e-03
9.804000000000000909e+02,5.849904544514591791e-03
9.805000000000000000e+02,3.660646448185783663e-03
9.806000000000000227e+02,3.042682303834364898e-03
9.807000000000000455e+02,1.924062385784718228e-03
9.808000000000000682e+02,5.756796288979527595e-03
9.809000000000000909e+02,1.305931984800810623e-02
9.810000000000000000e+02,3.839401815627965873e-03
9.811000000000000227e+02,3.337211093603415467e-03
9.812000000000000455e+02,4.465408592550754695e-03
9.813000000000000682e+02,4.569474364982091009e-03
9.814000000000000909e+02,2.460803949876179137e-03
9.815000000000000000e+02,3.825467587785099603e-03
9.816000000000000227e+02,1.455683040838141613e-03
9.817000000000000455e+02,4.857176624246211522e-03
9.818000000000000682e+02,2.867531743336202907e-03
9.819000000000000909e+02,5.950742884242197009e-03
9.820000000000000000e+02,7.405468083461715957e-03
9.821000000000000227e+02,1.017191571520512094e-03
9.822000000000000455e+02,7.317371671192953245e-03
9.823000000000000682e+02,3.398211971107883284e-03
9.824000000000000909e+02,4.191953948562284274e-03
9.825000000000000000e+02,3.065658471954855590e-03
9.826000000000000227e+02,1.961523038007251599e-03
9.827000000000000455e+02,2.303878132750623517e-03
9.828000000000000682e+02,6.255189626375875188e-04
9.829000000000000909e+02,1.082954242363455555e-02
9.830000000000000000e+02,1.423177365624810672e-03
9.831000000000000227e+02,5.510403927409198571e-03
9.832000000000000455e+02,5.710442739677469917e-03
9.833000000000000682e+02,3.137837104359003084e-04
9.834000000000000909e+02,3.929946113835913052e-03
9.835000000000000000e+02,7.356732840654685995e-03
9.836000000000000227e+02,4.929752729711106563e-03
9.837000000000000455e+02,3.126415045186004688e-03
9.838000000000000682e+02,1.046833001140029876e-02
9.839000000000000909e+02,3.489580860708304047e-03
9.840000000000000000e+02,4.458173627647175723e-03
9.841000000000000227e+02,7.866107090386532247e-03
9.842000000000000455e+02,2.975096898183897907e-03
9.843000000000000682e+02,8.202659139998304998e-04
9.844000000000000909e+02,5.682749265778161592e-03
9.845000000000000000e+02,5.152689720113256579e-03
9.846000000000000227e+02,1.721958936875490160e-03
9.847000000000000455e+02,7.202364338337193493e-03
9.848000000000000682e+02,2.366384942949065207e-03
9.849000000000000909e+02,5.958343130233236147e-03
9.850000000000000000e+02,3.910809498802850920e-03
9.851000000000000227e+02,2.520840474083225688e-03
9.852000000000000455e+02,6.171727466964139347e-03
9.853000000000000682e+02,7.209823575230843613e-03
9.854000000000000909e+02,3.906046909634257932e-03
9.855000000000000000e+02,3.729158187778563744e-03
9.856000000000000227e+02,1.804792104999252723e-03
9.857000000000000455e+02,4.111575295840626428e-03
9.858000000000000682e+02,7.609585089698305514e-03
9.859000000000000909e+02,2.440509716800242420e-03
9.860000000000000000e+02,4.838141403565156783e-03
9.861000000000000227e+02,5.685047561959442886e-03
9.862000000000000455e+02,2.365729380089654638e-03
9.863000000000000682e+02,2.495050451240650707e-03
9.864000000000000909e+02,6.322607814340113624e-03
9.865000000000000000e+02,4.118201403326957055e-03
9.866000000000000227e+02,7.081383480504390739e-03
9.867000000000000455e+02,1.908605434778681007e-03
9.868000000000000682e+02,5.069010190215913862e-03
9.869000000000000909e+02,3.220267854310587732e-03
9.870000000000000000e+02,1.830657798292669239e-03
9.871000000000000227e+02,2.972958317521002484e-03
9.872000000000000455e+02,6.997032954539780802e-03
9.873000000000000682e+02,3.198533996724394791e-03
9.874000000000000909e+02,3.429848847957937472e-03
9.875000000000000000e+02,1.217170174343018595e-03
9.876000000000000227e+02,1.726872359865563736e-03
9.877000000000000455e+02,2.487803081529120063e-03
9.878000000000000682e+02,3.415471157348463471e-03
9.879000000000000909e+02,1.263872468705455610e-03
9.880000000000000000e+02,7.686966791824290969e-03
9.881000000000000227e+02,1.597804446582878945e-03
9.882000000000000455e+02,6.074179860033395925e-03
9.883000000000000682e+02,5.949925544101440991e-03
9.884000000000000909e+02,6.150485474164581537e-03
9.885000000000000000e+02,2.122076809552597785e-03
9.886000000000000227e+02,3.398468381450995331e-03
9.887000000000000455e+02,5.588290238361221483e-03
9.888000000000000682e+02,3.520038529865013484e-03
9.889000000000000909e+02,2.517294418190397023e-03
9.890000000000000000e+02,6.200016493501607669e-03
9.891000000000000227e+02,2.512980613113846313e-03
9.892000000000000455e+02,4.706151709702460426e-03
9.893000000000000682e+02,2.810821726321336214e-03
9.894000000000000909e+02,6.792598161705377773e-03
9.895000000000000000e+02,4.635463796626672003e-03
9.896000000000000227e+02,4.835778569139297101e-03
9.897000000000000455e+02,5.079499430757113479e-03
9.898000000000000682e+02,3.566117678943622402e-03
9.899000000000000909e+02,4.078551608961650775e-03
9.900000000000000000e+02,4.448833559803201318e-03
9.901000000000000227e+02,2.413643235834283998e-03
9.902000000000000455e+02,8.451345826942596945e-04
9.903000000000000682e+02,5.294721095484580808e-03
9.904000000000000909e+02,3.247660707600027053e-03
9.905000000000000000e+02,1.155299606720882125e-03
9.906000000000000227e+02,6.113578989651436259e-04
9.907000000000000455e+02,3.159502324058034543e-03
9.908000000000000682e+02,5.272816870886782442e-03
9.909000000000000909e+02,3.128879942725837273e-03
9.910000000000000000e+02,4.104260934452480004e-03
9.911000000000000227e+02,4.184166458380736593e-03
9.912000000000000455e+02,9.940199668419738219e-03
9.913000000000000682e+02,4.470564460772879709e-03
9.914000000000000909e+02,1.420095855898377037e-03
9.915000000000000000e+02,2.619052405102339012e-03
9.916000000000000227e+02,1.975599694300920334e-03
9.917000000000000455e+02,8.029751956855952014e-03
9.918000000000000682e+02,7.126117827672467410e-03
9.919000000000000909e+02,5.761529203360830388e-03
9.920000000000000000e+02,6.120297175245355790e-03
9.921000000000000227e+02,6.202100158589572351e-03
9.922000000000000455e+02,3.097026531546815797e-03
9.923000000000000682e+02,6.330781970155489533e-03
9.924000000000000909e+02,8.718219543861292081e-03
9.925000000000000000e+02,5.602434291688682642e-03
9.926000000000000227e+02,5.771003619128777136e-03
9.927000000000000455e+02,4.075183481124322257e-03
9.928000000000000682e+02,3.906241436838379672e-03
9.929000000000000909e+02,3.061201548878908409e-03
9.930000000000000000e+02,9.952278956452580497e-04
9.931000000000000227e+02,6.437601201078068519e-03
9.932000000000000455e+02,5.788921700073736652e-03
9.933000000000000682e+02,4.410015701778432010e-03
9.934000000000000909e+02,3.250508557979557133e-03
9.935000000000000000e+02,2.394356466562758308e-03
9.936000000000000227e+02,2.322303169687831015e-03
9.937000000000000455e+02,4.715017628070482941e-03
9.938000000000000682e+02,1.585840240444660746e-03
9.939000000000000909e+02,2.098674428281949427e-03
9.940000000000000000e+02,3.753860407226205370e-03
9.941000000000000227e+02,7.464730834454828302e-03
9.942000000000000455e+02,2.960923855517326540e-03
9.943000000000000682e+02,8.405436058222824636e-03
9.944000000000000909e+02,3.352094106165602258e-03
9.945000000000000000e+02,5.160568531554873828e-03
9.946000000000000227e+02,4.070721764338696737e-03
9.947000000000000455e+02,3.058571920294295577e-03
9.948000000000000682e+02,8.055190218086661844e-03
9.949000000000000909e+02,6.050349253938376408e-03
9.950000000000000000e+02,3.001468631084747585e-03
9.951000000000000227e+02,1.264785321735335030e-03
9.952000000000000455e+02,8.071715742716529043e-03
9.953000000000000682e+02,4.568198641497339934e-04
9.954000000000000909e+02,1.845634584356587501e-03
9.955000000000000000e+02,2.034684460034424762e-03
9.956000000000000227e+02,1.699728681758294526e-03
9.957000000000000455e+02,6.611166071330706016e-03
9.958000000000000682e+02,6.107946954720212991e-03
9.959000000000000909e+02,8.049400810669230053e-04
9.960000000000000000e+02,3.607476374479821370e-03
9.961000000000000227e+02,4.908320569011329244e-03
9.962000000000000455e+02,7.564356716859694379e-03
9.963000000000000682e+02,2.772835930709397108e-03
9.964000000000000909e+02,2.640029517287777183e-03
9.965000000000000000e+02,4.383459665546907656e-03
9.966000000000000227e+02,5.278173856186115648e-03
9.967000000000000455e+02,6.830677043349797986e-03
9.968000000000000682e+02,2.262485992289824804e-03
9.969000000000000909e+02,1.662401333548426058e-03
9.970000000000000000e+02,2.142158341962070115e-03
9.971000000000000227e+02,1.405448012356324845e-03
9.972000000000000455e+02,4.894106893969229002e-03
9.973000000000000682e+02,4.129053917604595322e-03
9.974000000000000909e+02,1.389833840925591354e-03
9.975000000000000000e+02,4.879260750159176811e-03
9.976000000000000227e+02,2.876901260550832062e-03
9.977000000000000455e+02,7.236781301426351183e-03
9.978000000000000682e+02,5.337507035480208196e-03
9.979000000000000909e+02,2.392107998136569144e-03
9.980000000000000000e+02,2.222367922335891522e-03
9.981000000000000227e+02,6.278712889431422271e-03
9.982000000000000455e+02,4.157734280346432436e-03
9.983000000000000682e+02,5.200478329826056789e-03
9.984000000000000909e+02,6.530671597876450650e-03
9.985000000000000000e+02,3.970488103082507256e-03
9.986000000000000227e+02,3.008243481664536235e-03
9.987000000000000455e+02,1.293052099244067438e-03
9.988000000000000682e+02,4.247947556537623459e-03
9.989000000000000909e+02,4.252428540579108324e-03
9.990000000000000000e+02,1.334293301552203197e-03
9.991000000000000227e+02,6.949772163121318430e-03
9.992000000000000455e+02,5.278479817679200374e-03
9.993000000000000682e+02,3.873174552982279711e-04
9.994000000000000909e+02,1.577349117714795402e-03
9.995000000000000000e+02,7.714575577336242607e-03
9.996000000000000227e+02,8.205542225579317075e-03
9.997000000000000455e+02,5.649707542828259245e-03
9.998000000000000682e+02,7.925697543588433591e-03
9.999000000000000909e+02,8.500480952026783291e-03
1.000000000000000000e+03,3.150771357698528910e-03
1.000100000000000023e+03,5.056674660722253536e-03
1.000200000000000045e+03,6.234629828933617272e-03
1.000300000000000068e+03,1.040767888350036495e-03
1.000400000000000091e+03,5.540965581449466826e-03
1.000500000000000000e+03,9.685569284220277297e-03
1.000600000000000023e+03,3.197297108763117856e-03
1.000700000000000045e+03,1.942374459066210793e-03
1.000800000000000068e+03,2.073599806503303999e-03
1.000900000000000091e+03,5.022657892510892265e-03
1.001000000000000000e+03,7.497458141094095639e-04
1.001100000000000023e+03,2.308697558626891452e-03
1.001200000000000045e+03,6.079373453938373764e-03
1.001300000000000068e+03,3.505147149066640232e-03
1.001400000000000091e+03,2.239601772686212241e-03
1.001500000000000000e+03,4.952630242195749316e-04
1.001600000000000023e+03,3.722497733949840966e-03
1.001700000000000045e+03,6.650595046664743715e-03
1.001800000000000068e+03,5.273033869378024319e-03
1.001900000000000091e+03,3.943298683421969653e-03
1.002000000000000000e+03,5.104953575453365262e-03
1.002100000000000023e+03,9.162962192113023596e-03
1.002200000000000045e+03,3.808333240744796178e-03
1.002300000000000068e+03,4.317972659656469855e-03
1.002400000000000091e+03,1.740504346452726673e-03
1.002500000000000000e+03,4.262055417542561127e-03
1.002600000000000023e+03,5.033239743039054012e-03
1.002700000000000045e+03,4.630834564635540052e-03
1.002800000000000068e+03,3.297069935517756706e-03
1.002900000000000091e+03,5.371166301621654871e-03
1.003000000000000000e+03,8.715888179885509027e-03
1.003100000000000023e+03,5.348234596902340376e-03
1.003200000000000045e+03,5.915821559266679552e-04
1.003300000000000068e+03,7.587433195560333750e-03
1.003400000000000091e+03,2.843677285911532047e-03
1.003500000000000000e+03,3.270802423012743061e-03
1.003600000000000023e+03,2.496837868504024898e-04
1.003700000000000045e+03,5.325194612590442890e-03
1.003800000000000068e+03,2.058316424072603994e-03
1.003900000000000091e+03,2.448644865778263572e-03
1.004000000000000000e+03,5.900807680656651802e-03
1.004100000000000023e+03,7.301420738745774061e-03
1.004200000000000045e+03,3.082532767892498093e-03
1.004300000000000068e+03,2.732100483976963000e-03
1.004400000000000091e+03,9.570137920061661018e-04
1.004500000000000000e+03,1.509077824428135079e-03
1.004600000000000023e+03,7.297106272041741816e-03
1.004700000000000045e+03,7.049760934329679131e-03
1.004800000000000068e+03,1.674026176972909967e-03
1.004900000000000091e+03,8.023183716393268413e-04
1.005000000000000000e+03,4.259046548692465434e-03
1.005100000000000023e+03,2.184287052917248742e-03
1.005200000000000045e+03,7.903165418900615774e-03
1.005300000000000068e+03,4.124310036087930342e-03
1.005400000000000091e+03,4.607633073823929476e-03
1.005500000000000000e+03,7.491169483525085201e-03
1.005600000000000023e+03,3.922841436189439430e-03
1.005700000000000045e+03,3.924833639208842942e-03
1.005800000000000068e+03,5.100214296092284855e-03
1.005900000000000091e+03,1.313917278303912851e-03
1.006000000000000000e+03,8.703154121045351965e-03
1.006100000000000023e+03,3.087853725980369349e-03
1.006200000000000045e+03,3.218944966501269267e-03
1.006300000000000068e+03,6.140343803872869675e-03
1.006400000000000091e+03,2.321287140493895167e-03
1.006500000000000000e+03,3.408098385622853992e-03
1.006600000000000023e+03,3.833541083498911983e-03
1.006700000000000045e+03,5.280756188565383959e-03
1.006800000000000068e+03,6.356671940013621999e-03
1.006900000000000091e+03,4.598271341809980622e-03
1.007000000000000000e+03,4.880059297086476906e-03
1.007100000000000023e+03,2.456981080931442112e-03
1.007200000000000045e+03,9.015749081043682167e-03
1.007300000000000068e+03,4.330909115392561799e-03
1.007400000000000091e+03,6.460300033483446468e-03
1.007500000000000000e+03,3.871404782101454511e-03
1.007600000000000023e+03,3.791997214684292988e-03
1.007700000000000045e+03,1.519129777224338196e-03
1.007800000000000068e+03,1.397379994276381088e-03
1.007900000000000091e+03,2.198278974146951597e-03
1.008000000000000000e+03,6.090349115719258938e-03
1.008100000000000023e+03,3.963466795355201529e-03
1.008200000000000045e+03,3.513462645537078401e-03
1.008300000000000068e+03,1.129448851258570315e-02
1.008400000000000091e+03,5.113398999037304174e-03
1.008500000000000000e+03,2.563707131721444221e-03
1.008600000000000023e+03,3.977835343792767570e-03
1.008700000000000045e+03,1.170251357361332123e-03
1.008800000000000068e+03,3.509698139565037376e-03
1.008900000000000091e+03,3.456409818111590756e-03
1.009000000000000000e+03,1.455154850906161240e-03
1.009100000000000023e+03,5.381723147987052015e-03
1.009200000000000045e+03,7.082055673504531086e-03
1.009300000000000068e+03,2.286609491719778387e-03
1.009400000000000091e+03,9.242421077538378943e-04
1.009500000000000000e+03,5.275154122086999145e-03
1.009600000000000023e+03,5.063476182815025185e-03
1.009700000000000045e+03,2.365064367742711338e-03
1.009800000000000068e+03,2.198120838581273453e-03
1.009900000000000091e+03,4.969917750381346380e-03
1.010000000000000000e+03,2.669172071260174448e-03
1.010100000000000023e+03,3.819615705256820988e-03
1.010200000000000045e+03,8.733796248237902290e-04
1.010300000000000068e+03,4.869272993422506593e-03
